,Observation period,ghi_extra,ghi_clear,bhi_clear,dhi_clear,dni_clear,ghi,bhi,dhi,dni,Reliability
2022-01-07 10:00:00+00:00,2022-01-07T10:00:00.0/2022-01-07T11:00:00.0,392.9303,254.4518,160.6488,93.803,573.6641,235.8274,129.0963,106.731,455.1642,1.0
2022-01-07 11:00:00+00:00,2022-01-07T11:00:00.0/2022-01-07T12:00:00.0,448.4791,303.3703,206.619,96.7513,648.3381,227.5555,69.4368,158.1187,218.374,1.0
2022-01-07 12:00:00+00:00,2022-01-07T12:00:00.0/2022-01-07T13:00:00.0,446.0948,302.7604,209.6998,93.0606,661.6416,263.0492,145.7312,117.318,459.4084,1.0
2022-01-07 13:00:00+00:00,2022-01-07T13:00:00.0/2022-01-07T14:00:00.0,385.9419,252.4603,168.695,83.7653,613.8144,229.4294,132.3924,97.037,478.7961,1.0
2022-01-07 14:00:00+00:00,2022-01-07T14:00:00.0/2022-01-07T15:00:00.0,272.1205,160.807,95.5166,65.2904,486.221,146.4943,71.0147,75.4796,337.4813,1.0
2022-01-07 15:00:00+00:00,2022-01-07T15:00:00.0/2022-01-07T16:00:00.0,112.3876,50.3236,20.5526,29.7709,204.4984,28.904,0.2099,28.6941,1.7187,0.7833
2022-01-07 16:00:00+00:00,2022-01-07T16:00:00.0/2022-01-07T17:00:00.0,0.9964,0.2388,0.0125,0.2263,0.0,0.1117,0.0,0.1117,0.0,0.9417
2022-01-07 17:00:00+00:00,2022-01-07T17:00:00.0/2022-01-07T18:00:00.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2022-01-07 18:00:00+00:00,2022-01-07T18:00:00.0/2022-01-07T19:00:00.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2022-01-07 19:00:00+00:00,2022-01-07T19:00:00.0/2022-01-07T20:00:00.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2022-01-07 20:00:00+00:00,2022-01-07T20:00:00.0/2022-01-07T21:00:00.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2022-01-07 21:00:00+00:00,2022-01-07T21:00:00.0/2022-01-07T22:00:00.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2022-01-07 22:00:00+00:00,2022-01-07T22:00:00.0/2022-01-07T23:00:00.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2022-01-07 23:00:00+00:00,2022-01-07T23:00:00.0/2022-01-08T00:00:00.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2022-01-08 00:00:00+00:00,2022-01-08T00:00:00.0/2022-01-08T01:00:00.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2022-01-08 01:00:00+00:00,2022-01-08T01:00:00.0/2022-01-08T02:00:00.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2022-01-08 02:00:00+00:00,2022-01-08T02:00:00.0/2022-01-08T03:00:00.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2022-01-08 03:00:00+00:00,2022-01-08T03:00:00.0/2022-01-08T04:00:00.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2022-01-08 04:00:00+00:00,2022-01-08T04:00:00.0/2022-01-08T05:00:00.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2022-01-08 05:00:00+00:00,2022-01-08T05:00:00.0/2022-01-08T06:00:00.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2022-01-08 06:00:00+00:00,2022-01-08T06:00:00.0/2022-01-08T07:00:00.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2022-01-08 07:00:00+00:00,2022-01-08T07:00:00.0/2022-01-08T08:00:00.0,3.4782,0.8693,0.0354,0.8339,1.0221,0.1107,0.0,0.1107,0.0,0.9083
2022-01-08 08:00:00+00:00,2022-01-08T08:00:00.0/2022-01-08T09:00:00.0,128.3428,55.6712,18.7679,36.9033,174.1493,14.9993,0.0415,14.9579,0.2815,0.7167
2022-01-08 09:00:00+00:00,2022-01-08T09:00:00.0/2022-01-08T10:00:00.0,285.169,160.4725,81.0621,79.4104,393.237,48.0278,1.4075,46.6203,8.0453,1.0
2022-01-08 10:00:00+00:00,2022-01-08T10:00:00.0/2022-01-08T11:00:00.0,395.3382,246.9728,146.0988,100.874,518.7514,73.9335,1.451,72.4825,5.5321,1.0
2022-01-08 11:00:00+00:00,2022-01-08T11:00:00.0/2022-01-08T12:00:00.0,451.3475,292.5308,183.0307,109.5,570.7327,88.3771,2.523,85.8542,7.7241,1.0
2022-01-08 12:00:00+00:00,2022-01-08T12:00:00.0/2022-01-08T13:00:00.0,449.3834,292.2885,189.2913,102.9972,593.0818,78.7987,0.9697,77.829,2.9685,1.0
2022-01-08 13:00:00+00:00,2022-01-08T13:00:00.0/2022-01-08T14:00:00.0,389.5817,246.6321,162.9882,83.6439,588.3549,80.9947,0.6071,80.3876,2.191,1.0
2022-01-08 14:00:00+00:00,2022-01-08T14:00:00.0/2022-01-08T15:00:00.0,276.0191,160.9777,103.7791,57.1986,524.7185,47.41,1.2513,46.1587,7.9094,1.0
2022-01-08 15:00:00+00:00,2022-01-08T15:00:00.0/2022-01-08T16:00:00.0,116.4351,53.136,27.231,25.905,272.8695,41.6587,1.1179,40.5408,11.1421,0.7833
2022-01-08 16:00:00+00:00,2022-01-08T16:00:00.0/2022-01-08T17:00:00.0,1.4465,0.3471,0.0227,0.3245,0.0,0.2866,0.001,0.2856,0.0,0.9333
2022-01-08 17:00:00+00:00,2022-01-08T17:00:00.0/2022-01-08T18:00:00.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2022-01-08 18:00:00+00:00,2022-01-08T18:00:00.0/2022-01-08T19:00:00.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2022-01-08 19:00:00+00:00,2022-01-08T19:00:00.0/2022-01-08T20:00:00.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2022-01-08 20:00:00+00:00,2022-01-08T20:00:00.0/2022-01-08T21:00:00.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2022-01-08 21:00:00+00:00,2022-01-08T21:00:00.0/2022-01-08T22:00:00.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2022-01-08 22:00:00+00:00,2022-01-08T22:00:00.0/2022-01-08T23:00:00.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2022-01-08 23:00:00+00:00,2022-01-08T23:00:00.0/2022-01-09T00:00:00.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2022-01-09 00:00:00+00:00,2022-01-09T00:00:00.0/2022-01-09T01:00:00.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2022-01-09 01:00:00+00:00,2022-01-09T01:00:00.0/2022-01-09T02:00:00.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2022-01-09 02:00:00+00:00,2022-01-09T02:00:00.0/2022-01-09T03:00:00.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2022-01-09 03:00:00+00:00,2022-01-09T03:00:00.0/2022-01-09T04:00:00.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2022-01-09 04:00:00+00:00,2022-01-09T04:00:00.0/2022-01-09T05:00:00.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2022-01-09 05:00:00+00:00,2022-01-09T05:00:00.0/2022-01-09T06:00:00.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2022-01-09 06:00:00+00:00,2022-01-09T06:00:00.0/2022-01-09T07:00:00.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2022-01-09 07:00:00+00:00,2022-01-09T07:00:00.0/2022-01-09T08:00:00.0,3.7381,0.9686,0.0263,0.9423,0.6132,0.1538,0.0,0.1538,0.0,0.9083
2022-01-09 08:00:00+00:00,2022-01-09T08:00:00.0/2022-01-09T09:00:00.0,130.0056,59.4154,22.1815,37.2339,199.0231,25.7223,8.8539,16.8684,62.6485,0.7167
2022-01-09 09:00:00+00:00,2022-01-09T09:00:00.0/2022-01-09T10:00:00.0,287.2782,170.5263,95.7128,74.8134,462.1401,117.4504,55.8165,61.6339,277.852,1.0
2022-01-09 10:00:00+00:00,2022-01-09T10:00:00.0/2022-01-09T11:00:00.0,397.9137,259.0748,164.5682,94.5066,580.8755,70.9935,13.9166,57.0769,53.1828,1.0
2022-01-09 11:00:00+00:00,2022-01-09T11:00:00.0/2022-01-09T12:00:00.0,454.3776,304.9467,200.895,104.0517,622.2964,27.1772,0.1549,27.0223,0.4706,1.0
2022-01-09 12:00:00+00:00,2022-01-09T12:00:00.0/2022-01-09T13:00:00.0,452.8254,304.636,204.4436,100.1924,635.6049,153.5685,56.3969,97.1715,173.6425,1.0
2022-01-09 13:00:00+00:00,2022-01-09T13:00:00.0/2022-01-09T14:00:00.0,393.3652,258.4859,175.0203,83.4656,625.6812,155.8197,33.0295,122.7902,124.2344,1.0
2022-01-09 14:00:00+00:00,2022-01-09T14:00:00.0/2022-01-09T15:00:00.0,280.0505,170.4591,110.9318,59.5273,552.5303,145.6317,52.9063,92.7254,266.7245,1.0
2022-01-09 15:00:00+00:00,2022-01-09T15:00:00.0/2022-01-09T16:00:00.0,120.6045,57.557,28.683,28.874,277.7298,56.7935,26.552,30.2414,262.5243,0.7833
2022-01-09 16:00:00+00:00,2022-01-09T16:00:00.0/2022-01-09T17:00:00.0,1.9929,0.5129,0.0293,0.4837,0.0,0.5129,0.0293,0.4837,0.0,0.925
2022-01-09 17:00:00+00:00,2022-01-09T17:00:00.0/2022-01-09T18:00:00.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2022-01-09 18:00:00+00:00,2022-01-09T18:00:00.0/2022-01-09T19:00:00.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2022-01-09 19:00:00+00:00,2022-01-09T19:00:00.0/2022-01-09T20:00:00.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2022-01-09 20:00:00+00:00,2022-01-09T20:00:00.0/2022-01-09T21:00:00.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2022-01-09 21:00:00+00:00,2022-01-09T21:00:00.0/2022-01-09T22:00:00.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2022-01-09 22:00:00+00:00,2022-01-09T22:00:00.0/2022-01-09T23:00:00.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2022-01-09 23:00:00+00:00,2022-01-09T23:00:00.0/2022-01-10T00:00:00.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2022-01-10 00:00:00+00:00,2022-01-10T00:00:00.0/2022-01-10T01:00:00.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2022-01-10 01:00:00+00:00,2022-01-10T01:00:00.0/2022-01-10T02:00:00.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2022-01-10 02:00:00+00:00,2022-01-10T02:00:00.0/2022-01-10T03:00:00.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2022-01-10 03:00:00+00:00,2022-01-10T03:00:00.0/2022-01-10T04:00:00.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2022-01-10 04:00:00+00:00,2022-01-10T04:00:00.0/2022-01-10T05:00:00.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2022-01-10 05:00:00+00:00,2022-01-10T05:00:00.0/2022-01-10T06:00:00.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2022-01-10 06:00:00+00:00,2022-01-10T06:00:00.0/2022-01-10T07:00:00.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2022-01-10 07:00:00+00:00,2022-01-10T07:00:00.0/2022-01-10T08:00:00.0,4.065,1.1178,0.1644,0.9534,4.8743,0.6761,0.0,0.6761,0.0002,0.9
2022-01-10 08:00:00+00:00,2022-01-10T08:00:00.0/2022-01-10T09:00:00.0,131.8395,63.9696,35.3217,28.6479,331.9036,39.683,0.112,39.571,0.7919,0.7167
2022-01-10 09:00:00+00:00,2022-01-10T09:00:00.0/2022-01-10T10:00:00.0,289.5576,176.1695,122.4941,53.6755,589.5203,24.6024,0.0533,24.549,0.3299,1.0
2022-01-10 10:00:00+00:00,2022-01-10T10:00:00.0/2022-01-10T11:00:00.0,400.6555,264.4147,196.9201,67.4946,690.7344,55.7544,0.0,55.7544,0.0,1.0
2022-01-10 11:00:00+00:00,2022-01-10T11:00:00.0/2022-01-10T12:00:00.0,457.5674,310.6606,235.6554,75.0051,724.8698,89.3179,0.2084,89.1095,0.6285,1.0
2022-01-10 12:00:00+00:00,2022-01-10T12:00:00.0/2022-01-10T13:00:00.0,456.4185,308.4943,231.1431,77.3512,712.6339,150.6664,13.3423,137.324,40.9938,1.0
2022-01-10 13:00:00+00:00,2022-01-10T13:00:00.0/2022-01-10T14:00:00.0,397.2896,258.0964,184.6124,73.4839,652.4512,75.6802,0.0016,75.6786,0.006,1.0
2022-01-10 14:00:00+00:00,2022-01-10T14:00:00.0/2022-01-10T15:00:00.0,284.212,166.7388,106.6695,60.0693,520.791,40.4874,0.0003,40.4872,0.0011,1.0
2022-01-10 15:00:00+00:00,2022-01-10T15:00:00.0/2022-01-10T16:00:00.0,124.8928,56.6434,26.5524,30.0909,254.8776,28.0877,0.0021,28.0856,0.0263,0.7833
2022-01-10 16:00:00+00:00,2022-01-10T16:00:00.0/2022-01-10T17:00:00.0,2.6407,0.6749,0.0529,0.622,0.764,0.4069,0.0,0.4068,0.0001,0.9167
2022-01-10 17:00:00+00:00,2022-01-10T17:00:00.0/2022-01-10T18:00:00.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2022-01-10 18:00:00+00:00,2022-01-10T18:00:00.0/2022-01-10T19:00:00.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2022-01-10 19:00:00+00:00,2022-01-10T19:00:00.0/2022-01-10T20:00:00.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2022-01-10 20:00:00+00:00,2022-01-10T20:00:00.0/2022-01-10T21:00:00.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2022-01-10 21:00:00+00:00,2022-01-10T21:00:00.0/2022-01-10T22:00:00.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2022-01-10 22:00:00+00:00,2022-01-10T22:00:00.0/2022-01-10T23:00:00.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2022-01-10 23:00:00+00:00,2022-01-10T23:00:00.0/2022-01-11T00:00:00.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2022-01-11 00:00:00+00:00,2022-01-11T00:00:00.0/2022-01-11T01:00:00.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2022-01-11 01:00:00+00:00,2022-01-11T01:00:00.0/2022-01-11T02:00:00.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2022-01-11 02:00:00+00:00,2022-01-11T02:00:00.0/2022-01-11T03:00:00.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2022-01-11 03:00:00+00:00,2022-01-11T03:00:00.0/2022-01-11T04:00:00.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2022-01-11 04:00:00+00:00,2022-01-11T04:00:00.0/2022-01-11T05:00:00.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2022-01-11 05:00:00+00:00,2022-01-11T05:00:00.0/2022-01-11T06:00:00.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2022-01-11 06:00:00+00:00,2022-01-11T06:00:00.0/2022-01-11T07:00:00.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2022-01-11 07:00:00+00:00,2022-01-11T07:00:00.0/2022-01-11T08:00:00.0,4.416,1.3744,0.3726,1.0019,10.0231,1.3744,0.3726,1.0019,10.0231,0.9
2022-01-11 08:00:00+00:00,2022-01-11T08:00:00.0/2022-01-11T09:00:00.0,133.8442,70.8719,45.4575,25.4144,432.0214,70.8719,45.4575,25.4144,432.0214,0.7167
2022-01-11 09:00:00+00:00,2022-01-11T09:00:00.0/2022-01-11T10:00:00.0,292.0061,188.1167,142.8102,45.3065,682.9946,86.7011,36.0924,50.6087,204.0883,1.0
2022-01-11 10:00:00+00:00,2022-01-11T10:00:00.0/2022-01-11T11:00:00.0,403.5621,278.003,221.9322,56.0707,773.0859,189.1358,74.2831,114.8527,270.8867,1.0
2022-01-11 11:00:00+00:00,2022-01-11T11:00:00.0/2022-01-11T12:00:00.0,460.9152,324.5372,262.6911,61.8461,802.1266,164.8681,15.222,149.6461,47.249,1.0
2022-01-11 12:00:00+00:00,2022-01-11T12:00:00.0/2022-01-11T13:00:00.0,460.1606,322.5343,259.2434,63.2909,792.7884,199.5197,42.2366,157.2831,130.5314,1.0
2022-01-11 13:00:00+00:00,2022-01-11T13:00:00.0/2022-01-11T14:00:00.0,401.3526,272.2224,212.1558,60.0666,742.6027,202.7148,85.5954,117.1194,297.7584,1.0
2022-01-11 14:00:00+00:00,2022-01-11T14:00:00.0/2022-01-11T15:00:00.0,288.5008,179.6088,129.3318,50.2769,624.1422,135.3237,48.3932,86.9304,243.1221,1.0
2022-01-11 15:00:00+00:00,2022-01-11T15:00:00.0/2022-01-11T16:00:00.0,129.2973,63.8817,36.4752,27.4065,348.4809,62.4371,33.9885,28.4485,331.4785,0.7833
2022-01-11 16:00:00+00:00,2022-01-11T16:00:00.0/2022-01-11T17:00:00.0,3.4304,0.953,0.1529,0.8001,4.1484,0.953,0.1529,0.8001,4.1484,0.9
2022-01-11 17:00:00+00:00,2022-01-11T17:00:00.0/2022-01-11T18:00:00.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2022-01-11 18:00:00+00:00,2022-01-11T18:00:00.0/2022-01-11T19:00:00.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2022-01-11 19:00:00+00:00,2022-01-11T19:00:00.0/2022-01-11T20:00:00.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2022-01-11 20:00:00+00:00,2022-01-11T20:00:00.0/2022-01-11T21:00:00.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2022-01-11 21:00:00+00:00,2022-01-11T21:00:00.0/2022-01-11T22:00:00.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2022-01-11 22:00:00+00:00,2022-01-11T22:00:00.0/2022-01-11T23:00:00.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2022-01-11 23:00:00+00:00,2022-01-11T23:00:00.0/2022-01-12T00:00:00.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2022-01-12 00:00:00+00:00,2022-01-12T00:00:00.0/2022-01-12T01:00:00.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2022-01-12 01:00:00+00:00,2022-01-12T01:00:00.0/2022-01-12T02:00:00.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2022-01-12 02:00:00+00:00,2022-01-12T02:00:00.0/2022-01-12T03:00:00.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2022-01-12 03:00:00+00:00,2022-01-12T03:00:00.0/2022-01-12T04:00:00.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2022-01-12 04:00:00+00:00,2022-01-12T04:00:00.0/2022-01-12T05:00:00.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2022-01-12 05:00:00+00:00,2022-01-12T05:00:00.0/2022-01-12T06:00:00.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2022-01-12 06:00:00+00:00,2022-01-12T06:00:00.0/2022-01-12T07:00:00.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2022-01-12 07:00:00+00:00,2022-01-12T07:00:00.0/2022-01-12T08:00:00.0,4.841,1.3145,0.1944,1.1202,5.9787,0.5333,0.0,0.5333,0.0,0.8917
2022-01-12 08:00:00+00:00,2022-01-12T08:00:00.0/2022-01-12T09:00:00.0,136.0189,64.9307,35.6754,29.2552,326.0137,26.1823,0.0,26.1823,0.0002,0.7167
2022-01-12 09:00:00+00:00,2022-01-12T09:00:00.0/2022-01-12T10:00:00.0,294.6227,176.552,122.5823,53.9697,579.8365,30.0906,0.0165,30.0741,0.0654,1.0
2022-01-12 10:00:00+00:00,2022-01-12T10:00:00.0/2022-01-12T11:00:00.0,406.6319,263.8325,196.2463,67.5862,678.1795,120.4898,2.8156,117.6742,9.8783,1.0
2022-01-12 11:00:00+00:00,2022-01-12T11:00:00.0/2022-01-12T12:00:00.0,464.4188,309.3648,234.7621,74.6027,711.3666,150.6423,6.4125,144.2299,19.1923,1.0
2022-01-12 12:00:00+00:00,2022-01-12T12:00:00.0/2022-01-12T13:00:00.0,464.0492,305.5844,224.7199,80.8645,681.1632,175.2479,17.4811,157.7668,52.8751,1.0
2022-01-12 13:00:00+00:00,2022-01-12T13:00:00.0/2022-01-12T14:00:00.0,405.5514,253.0002,170.1,82.9003,588.1103,128.7426,4.6063,124.1363,15.1901,1.0
2022-01-12 14:00:00+00:00,2022-01-12T14:00:00.0/2022-01-12T15:00:00.0,292.9141,160.7219,89.9262,70.7957,423.6992,44.0558,0.081,43.9749,0.332,1.0
2022-01-12 15:00:00+00:00,2022-01-12T15:00:00.0/2022-01-12T16:00:00.0,133.8151,55.0393,19.7581,35.2812,176.5443,22.5379,0.0,22.5379,0.0,0.7833
2022-01-12 16:00:00+00:00,2022-01-12T16:00:00.0/2022-01-12T17:00:00.0,4.3157,1.0407,0.047,0.9937,1.5029,0.4587,0.0,0.4587,0.0,0.8917
2022-01-12 17:00:00+00:00,2022-01-12T17:00:00.0/2022-01-12T18:00:00.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2022-01-12 18:00:00+00:00,2022-01-12T18:00:00.0/2022-01-12T19:00:00.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2022-01-12 19:00:00+00:00,2022-01-12T19:00:00.0/2022-01-12T20:00:00.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2022-01-12 20:00:00+00:00,2022-01-12T20:00:00.0/2022-01-12T21:00:00.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2022-01-12 21:00:00+00:00,2022-01-12T21:00:00.0/2022-01-12T22:00:00.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2022-01-12 22:00:00+00:00,2022-01-12T22:00:00.0/2022-01-12T23:00:00.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2022-01-12 23:00:00+00:00,2022-01-12T23:00:00.0/2022-01-13T00:00:00.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2022-01-13 00:00:00+00:00,2022-01-13T00:00:00.0/2022-01-13T01:00:00.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2022-01-13 01:00:00+00:00,2022-01-13T01:00:00.0/2022-01-13T02:00:00.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2022-01-13 02:00:00+00:00,2022-01-13T02:00:00.0/2022-01-13T03:00:00.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2022-01-13 03:00:00+00:00,2022-01-13T03:00:00.0/2022-01-13T04:00:00.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2022-01-13 04:00:00+00:00,2022-01-13T04:00:00.0/2022-01-13T05:00:00.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2022-01-13 05:00:00+00:00,2022-01-13T05:00:00.0/2022-01-13T06:00:00.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2022-01-13 06:00:00+00:00,2022-01-13T06:00:00.0/2022-01-13T07:00:00.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2022-01-13 07:00:00+00:00,2022-01-13T07:00:00.0/2022-01-13T08:00:00.0,5.2941,1.4749,0.197,1.2778,5.7255,0.2843,0.0,0.2843,0.0,0.8917
2022-01-13 08:00:00+00:00,2022-01-13T08:00:00.0/2022-01-13T09:00:00.0,138.3629,65.9196,33.5207,32.3989,301.173,13.5245,0.0,13.5245,0.0,0.7167
2022-01-13 09:00:00+00:00,2022-01-13T09:00:00.0/2022-01-13T10:00:00.0,297.4061,178.5281,117.9822,60.5459,552.0866,21.4631,0.0,21.4631,0.0,1.0
2022-01-13 10:00:00+00:00,2022-01-13T10:00:00.0/2022-01-13T11:00:00.0,409.8632,268.2137,193.3808,74.8329,662.7308,73.9604,0.0068,73.9536,0.0216,1.0
2022-01-13 11:00:00+00:00,2022-01-13T11:00:00.0/2022-01-13T12:00:00.0,468.0762,315.8051,234.7173,81.0878,705.5673,145.2799,6.8625,138.4173,20.2795,1.0
2022-01-13 12:00:00+00:00,2022-01-13T12:00:00.0/2022-01-13T13:00:00.0,468.082,315.8457,235.1213,80.7244,706.7834,234.4338,99.0264,135.4074,299.5219,1.0
2022-01-13 13:00:00+00:00,2022-01-13T13:00:00.0/2022-01-13T14:00:00.0,409.8834,268.3854,194.4615,73.9239,666.4462,247.8703,163.0086,84.8617,562.5969,1.0
2022-01-13 14:00:00+00:00,2022-01-13T14:00:00.0/2022-01-13T15:00:00.0,297.4491,178.8739,119.2615,59.6123,558.1219,166.2788,100.2458,66.0329,467.487,1.0
2022-01-13 15:00:00+00:00,2022-01-13T15:00:00.0/2022-01-13T16:00:00.0,138.4435,66.0585,33.9343,32.1242,304.2945,66.0585,33.9343,32.1242,304.2945,0.7833
2022-01-13 16:00:00+00:00,2022-01-13T16:00:00.0/2022-01-13T17:00:00.0,5.3185,1.4754,0.193,1.2824,5.6025,1.4754,0.193,1.2824,5.6025,0.8833
2022-01-13 17:00:00+00:00,2022-01-13T17:00:00.0/2022-01-13T18:00:00.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2022-01-13 18:00:00+00:00,2022-01-13T18:00:00.0/2022-01-13T19:00:00.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2022-01-13 19:00:00+00:00,2022-01-13T19:00:00.0/2022-01-13T20:00:00.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
